
VisualSFM 3D reconstruction, begin...
Searching images in the specified folder
0: img001
0092 and 0104: 34 matches, 0.38sec, #0
0041 and 0104: 89 matches, 3.16sec, #2
0092 and 0104: [18/34], H[7], 0.49sec
0041 and 0104: [39/89], H[12], 0.39sec
0093 and 0104: 35 matches, 0.36sec, #0
0068 and 0104: 57 matches, 3.78sec, #1
0093 and 0104: [17/35], H[7], 0.50sec
0094 and 0104: 47 matches, 0.36sec, #0
0068 and 0104: [15/57], H[7], 1.07sec
0094 and 0104: [26/47], H[5], 0.59sec
0095 and 0104: 59 matches, 0.37sec, #0
0095 and 0104: [40/59], H[10], 0.26sec
0042 and 0104: 79 matches, 2.44sec, #2
0096 and 0104: 82 matches, 0.35sec, #0
0096 and 0104: [54/82], H[16], 0.43sec
0042 and 0104: [27/79], H[12], 0.92sec
0097 and 0104: 97 matches, 0.41sec, #0
0097 and 0104: [55/97], H[14], 0.20sec
0069 and 0104: 42 matches, 2.46sec, #1
0098 and 0104: 98 matches, 0.38sec, #0
0098 and 0104: [67/98], H[15], 0.11sec
0099 and 0104: 124 matches, 0.41sec, #0
0099 and 0104: [75/124], H[22], 0.11sec
0069 and 0104: [11/42], H[6], 0.76sec
0043 and 0104: 68 matches, 1.58sec, #2
0100 and 0104: 148 matches, 0.32sec, #0
0100 and 0104: [99/148], H[23], 0.05sec
0101 and 0104: 205 matches, 0.30sec, #0
0101 and 0104: [143/205], H[55], 0.04sec
0043 and 0104: [24/68], H[6], 0.52sec
0102 and 0104: 293 matches, 0.34sec, #0
0102 and 0104: [245/293], H[137], 0.04sec
0103 and 0104: 436 matches, 0.33sec, #0
0103 and 0104: [399/436], H[156], 0.04sec
0010 and 0105: 34 matches, 0.37sec, #0
0010 and 0105: [16/34], H[6], 0.20sec
0070 and 0104: 41 matches, 2.26sec, #1
0011 and 0105: 33 matches, 0.33sec, #0
0070 and 0104: [12/41], H[6], 1.19sec
0011 and 0105: [13/33], H[6], 1.41sec
0012 and 0105: 41 matches, 0.43sec, #0
0012 and 0105: [17/41], H[6], 1.69sec
0013 and 0105: 23 matches, 0.36sec, #0
0014 and 0105: 26 matches, 0.30sec, #0
0000 and 0105: 17 matches, 5.89sec, #2
0014 and 0105: [11/26], H[6], 1.28sec
0071 and 0104: 45 matches, 4.75sec, #1
0015 and 0105: 29 matches, 0.33sec, #0
0071 and 0104: [12/45], H[7], 1.39sec
0015 and 0105: [12/29], H[6], 1.55sec
0016 and 0105: 27 matches, 0.37sec, #0
0016 and 0105: [11/27], H[7], 2.50sec
0017 and 0105: 29 matches, 0.40sec, #0
0017 and 0105: [12/29], H[4], 0.66sec
0001 and 0105: 19 matches, 7.15sec, #2
0072 and 0104: 35 matches, 4.38sec, #1
0018 and 0105: 35 matches, 0.33sec, #0
0072 and 0104: [11/35], H[6], 1.04sec
0018 and 0105: [12/35], H[5], 1.97sec
0019 and 0105: 38 matches, 0.40sec, #0
0019 and 0105: [15/38], H[5], 2.54sec
0020 and 0105: 40 matches, 0.35sec, #0
0002 and 0105: 18 matches, 5.78sec, #2
0073 and 0104: 51 matches, 6.10sec, #1
0020 and 0105: [17/40], H[5], 2.16sec
0021 and 0105: 55 matches, 0.34sec, #0
0073 and 0104: [13/51], H[7], 0.86sec
0021 and 0105: [28/55], H[5], 0.43sec
0022 and 0105: 63 matches, 0.39sec, #0
0022 and 0105: [28/63], H[7], 1.01sec
0023 and 0105: 58 matches, 0.34sec, #0
0023 and 0105: [37/58], H[11], 0.08sec
0003 and 0105: 19 matches, 4.69sec, #2
0024 and 0105: 68 matches, 0.34sec, #0
0024 and 0105: [43/68], H[19], 0.06sec
0025 and 0105: 85 matches, 0.34sec, #0
0025 and 0105: [61/85], H[20], 0.05sec
0026 and 0105: 89 matches, 0.32sec, #0
0026 and 0105: [61/89], H[12], 0.06sec
0030 and 0105: 277 matches, 3.51sec, #1
0027 and 0105: 95 matches, 0.31sec, #0
0027 and 0105: [67/95], H[18], 0.04sec
0030 and 0105: [167/277], H[43], 0.27sec
0028 and 0105: 122 matches, 0.33sec, #0
0028 and 0105: [94/122], H[35], 0.01sec
0029 and 0105: 150 matches, 0.34sec, #0
0029 and 0105: [95/150], H[22], 0.04sec
0040 and 0105: 77 matches, 0.37sec, #0
0040 and 0105: [40/77], H[12], 0.67sec
0041 and 0105: 62 matches, 0.30sec, #0
0041 and 0105: [39/62], H[9], 0.05sec
0031 and 0105: 340 matches, 2.12sec, #1
0031 and 0105: [276/340], H[100], 0.01sec
0042 and 0105: 40 matches, 0.33sec, #0
0042 and 0105: [24/40], H[11], 0.05sec
0004 and 0105: 20 matches, 4.28sec, #2
0043 and 0105: 31 matches, 0.30sec, #0
0043 and 0105: [19/31], H[9], 0.04sec
0044 and 0105: 35 matches, 0.33sec, #0
0044 and 0105: [18/35], H[8], 0.11sec
0045 and 0105: 24 matches, 0.38sec, #0
0046 and 0105: 20 matches, 0.30sec, #0
0047 and 0105: 19 matches, 0.32sec, #0
0048 and 0105: 13 matches, 0.31sec, #0
0049 and 0105: 12 matches, 0.34sec, #0
0050 and 0105: 18 matches, 0.36sec, #0
0005 and 0105: 30 matches, 2.73sec, #2
0032 and 0105: 436 matches, 3.45sec, #1
0032 and 0105: [380/436], H[263], 0.01sec
0051 and 0105: 13 matches, 0.31sec, #0
0005 and 0105: [10/30], H[5], 0.35sec
0052 and 0105: 12 matches, 0.34sec, #0
0053 and 0105: 8 matches, 0.36sec, #0
0054 and 0105: 16 matches, 0.34sec, #0
0055 and 0105: 14 matches, 0.35sec, #0
0056 and 0105: 10 matches, 0.36sec, #0
0057 and 0105: 13 matches, 0.34sec, #0
0058 and 0105: 9 matches, 0.38sec, #0
0059 and 0105: 14 matches, 0.34sec, #0
0060 and 0105: 10 matches, 0.34sec, #0
0061 and 0105: 3 matches, 0.34sec, #0
0033 and 0105: 502 matches, 3.59sec, #1
0033 and 0105: [394/502], H[234], 0.01sec
0062 and 0105: 8 matches, 0.35sec, #0
0006 and 0105: 19 matches, 3.93sec, #2
0063 and 0105: 10 matches, 0.34sec, #0
0064 and 0105: 9 matches, 0.34sec, #0
0065 and 0105: 8 matches, 0.34sec, #0
0066 and 0105: 21 matches, 0.33sec, #0
0067 and 0105: 12 matches, 0.34sec, #0
0068 and 0105: 12 matches, 0.36sec, #0
0069 and 0105: 12 matches, 0.34sec, #0
0070 and 0105: 14 matches, 0.35sec, #0
0071 and 0105: 12 matches, 0.37sec, #0
0072 and 0105: 11 matches, 0.35sec, #0
0034 and 0105: 482 matches, 3.83sec, #1
0034 and 0105: [366/482], H[259], 0.01sec
0073 and 0105: 15 matches, 0.37sec, #0
0007 and 0105: 40 matches, 3.59sec, #2
0074 and 0105: 10 matches, 0.34sec, #0
0007 and 0105: [15/40], H[6], 0.45sec
0075 and 0105: 20 matches, 0.34sec, #0
0076 and 0105: 18 matches, 0.35sec, #0
0077 and 0105: 21 matches, 0.34sec, #0
0078 and 0105: 22 matches, 0.37sec, #0
0079 and 0105: 24 matches, 0.38sec, #0
0080 and 0105: 34 matches, 0.36sec, #0
0080 and 0105: [17/34], H[6], 0.71sec
0081 and 0105: 32 matches, 0.39sec, #0
0035 and 0105: 418 matches, 3.94sec, #1
0035 and 0105: [313/418], H[109], 0.08sec
0081 and 0105: [17/32], H[10], 0.18sec
0082 and 0105: 29 matches, 0.34sec, #0
0082 and 0105: [12/29], H[6], 1.68sec
0008 and 0105: 49 matches, 5.46sec, #2
0083 and 0105: 25 matches, 0.34sec, #0
0008 and 0105: [21/49], H[11], 0.21sec
0083 and 0105: [14/25], H[6], 0.15sec
0084 and 0105: 33 matches, 0.38sec, #0
0036 and 0105: 343 matches, 3.26sec, #1
0036 and 0105: [225/343], H[89], 0.16sec
0084 and 0105: [12/33], H[7], 2.64sec
0085 and 0105: 24 matches, 0.35sec, #0
0086 and 0105: 38 matches, 0.33sec, #0
0086 and 0105: [11/38], H[5], 1.34sec
0037 and 0105: 253 matches, 4.36sec, #1
0037 and 0105: [175/253], H[83], 0.01sec
0009 and 0105: 49 matches, 5.35sec, #2
0087 and 0105: 35 matches, 0.36sec, #0
0009 and 0105: [21/49], H[14], 0.79sec
0087 and 0105: [11/35], H[6], 1.87sec
0088 and 0105: 31 matches, 0.35sec, #0
0088 and 0105: [11/31], H[6], 1.45sec
0038 and 0105: 198 matches, 3.84sec, #1
0038 and 0105: [130/198], H[42], 0.05sec
0090 and 0105: 52 matches, 3.21sec, #2
0089 and 0105: 25 matches, 0.33sec, #0
0089 and 0105: [11/25], H[6], 1.35sec
0090 and 0105: [11/52], H[5], 1.58sec
0100 and 0105: 111 matches, 0.30sec, #0
0100 and 0105: [81/111], H[27], 0.04sec
0101 and 0105: 154 matches, 0.34sec, #0
0101 and 0105: [117/154], H[37], 0.04sec
0039 and 0105: 127 matches, 2.52sec, #1
0039 and 0105: [73/127], H[24], 0.05sec
0102 and 0105: 206 matches, 0.38sec, #0
0102 and 0105: [161/206], H[58], 0.02sec
0103 and 0105: 316 matches, 0.33sec, #0
0103 and 0105: [261/316], H[142], 0.01sec
0104 and 0105: 452 matches, 0.33sec, #0
0104 and 0105: [411/452], H[271], 0.04sec
0000 and 0106: 10 matches, 0.34sec, #0
0001 and 0106: 5 matches, 0.32sec, #0
0002 and 0106: 10 matches, 0.34sec, #0
0003 and 0106: 13 matches, 0.33sec, #0
0091 and 0105: 64 matches, 3.21sec, #2
0005 and 0106: 14 matches, 2.51sec, #1
0004 and 0106: 12 matches, 0.31sec, #0
0091 and 0105: [13/64], H[7], 0.30sec
0015 and 0106: 25 matches, 0.37sec, #0
0015 and 0106: [11/25], H[6], 2.30sec
0016 and 0106: 26 matches, 0.35sec, #0
0016 and 0106: [9/26], H[0], 0.91sec
0092 and 0105: 58 matches, 4.08sec, #2
0017 and 0106: 19 matches, 0.38sec, #0
0018 and 0106: 25 matches, 0.29sec, #0
0092 and 0105: [16/58], H[5], 0.52sec
0018 and 0106: [10/25], H[5], 1.44sec
0019 and 0106: 27 matches, 0.34sec, #0
0006 and 0106: 23 matches, 6.53sec, #1
0093 and 0105: 75 matches, 1.82sec, #2
0019 and 0106: [11/27], H[5], 1.30sec
0093 and 0105: [23/75], H[7], 1.39sec
0020 and 0106: 34 matches, 0.34sec, #0
0020 and 0106: [15/34], H[5], 3.28sec
0021 and 0106: 44 matches, 0.43sec, #0
0094 and 0105: 78 matches, 3.89sec, #2
0021 and 0106: [20/44], H[8], 0.39sec
0094 and 0105: [30/78], H[9], 0.64sec
0007 and 0106: 37 matches, 5.99sec, #1
0022 and 0106: 59 matches, 0.38sec, #0
0022 and 0106: [27/59], H[6], 0.68sec
0007 and 0106: [13/37], H[6], 1.06sec
0023 and 0106: 60 matches, 0.36sec, #0
0023 and 0106: [31/60], H[11], 0.78sec
0095 and 0105: 87 matches, 2.01sec, #2
0024 and 0106: 63 matches, 0.37sec, #0
0024 and 0106: [43/63], H[13], 0.05sec
0095 and 0105: [38/87], H[17], 0.47sec
0025 and 0106: 71 matches, 0.30sec, #0
0025 and 0106: [43/71], H[15], 1.09sec
0026 and 0106: 70 matches, 0.47sec, #0
0026 and 0106: [42/70], H[10], 0.66sec
0027 and 0106: 76 matches, 0.39sec, #0
0027 and 0106: [48/76], H[14], 0.08sec
0096 and 0105: 103 matches, 3.16sec, #2
0028 and 0106: 103 matches, 0.33sec, #0
0028 and 0106: [77/103], H[31], 0.01sec
0096 and 0105: [53/103], H[19], 0.14sec
0008 and 0106: 38 matches, 4.90sec, #1
0029 and 0106: 108 matches, 0.30sec, #0
0029 and 0106: [74/108], H[28], 0.04sec
0030 and 0106: 135 matches, 0.33sec, #0
0030 and 0106: [91/135], H[25], 0.04sec
0008 and 0106: [15/38], H[10], 0.44sec
0031 and 0106: 185 matches, 0.30sec, #0
0031 and 0106: [134/185], H[36], 0.04sec
0097 and 0105: 131 matches, 1.22sec, #2
0032 and 0106: 275 matches, 0.33sec, #0
0097 and 0105: [76/131], H[31], 0.09sec
0032 and 0106: [202/275], H[90], 0.02sec
0033 and 0106: 337 matches, 0.34sec, #0
0033 and 0106: [271/337], H[114], 0.02sec
0034 and 0106: 381 matches, 0.37sec, #0
0034 and 0106: [300/381], H[263], 0.02sec
0035 and 0106: 392 matches, 0.36sec, #0
0035 and 0106: [264/392], H[250], 0.02sec
0036 and 0106: 348 matches, 0.42sec, #0
0036 and 0106: [240/348], H[168], 0.01sec
0098 and 0105: 141 matches, 1.88sec, #2
0098 and 0105: [82/141], H[27], 0.04sec
0009 and 0106: 53 matches, 2.64sec, #1
0037 and 0106: 258 matches, 0.34sec, #0
0037 and 0106: [183/258], H[79], 0.04sec
0009 and 0106: [20/53], H[6], 0.39sec
0038 and 0106: 170 matches, 0.33sec, #0
0038 and 0106: [127/170], H[51], 0.10sec
0039 and 0106: 130 matches, 0.39sec, #0
0039 and 0106: [93/130], H[20], 0.04sec
0040 and 0106: 80 matches, 0.34sec, #0
0040 and 0106: [51/80], H[14], 0.08sec
0099 and 0105: 141 matches, 1.58sec, #2
0099 and 0105: [87/141], H[32], 0.13sec
0041 and 0106: 59 matches, 0.33sec, #0
0041 and 0106: [38/59], H[14], 0.05sec
0042 and 0106: 48 matches, 0.33sec, #0
0042 and 0106: [31/48], H[15], 0.04sec
0043 and 0106: 54 matches, 0.37sec, #0
0043 and 0106: [32/54], H[20], 0.07sec
0010 and 0106: 60 matches, 2.25sec, #1
0044 and 0106: 45 matches, 0.37sec, #0
0044 and 0106: [22/45], H[8], 0.30sec
0045 and 0106: 60 matches, 1.78sec, #2
0010 and 0106: [17/60], H[5], 0.81sec
0055 and 0106: 12 matches, 0.32sec, #0
0056 and 0106: 26 matches, 0.30sec, #0
0045 and 0106: [14/60], H[6], 0.49sec
0056 and 0106: [9/26], H[0], 0.91sec
0057 and 0106: 10 matches, 0.42sec, #0
0058 and 0106: 10 matches, 0.30sec, #0
0059 and 0106: 10 matches, 0.32sec, #0
0011 and 0106: 62 matches, 2.46sec, #1
0060 and 0106: 8 matches, 0.31sec, #0
0046 and 0106: 49 matches, 2.25sec, #2
0011 and 0106: [14/62], H[8], 0.38sec
0061 and 0106: 7 matches, 0.33sec, #0
0046 and 0106: [14/49], H[8], 0.33sec
0062 and 0106: 16 matches, 0.33sec, #0
0063 and 0106: 10 matches, 0.34sec, #0
0064 and 0106: 9 matches, 0.37sec, #0
0012 and 0106: 72 matches, 1.49sec, #1
0065 and 0106: 11 matches, 0.33sec, #0
0066 and 0106: 9 matches, 0.34sec, #0
0012 and 0106: [15/72], H[7], 0.67sec
0047 and 0106: 61 matches, 1.96sec, #2
0067 and 0106: 15 matches, 0.34sec, #0
0068 and 0106: 10 matches, 0.34sec, #0
0047 and 0106: [17/61], H[7], 0.54sec
0069 and 0106: 13 matches, 0.35sec, #0
0070 and 0106: 10 matches, 0.42sec, #0
0071 and 0106: 11 matches, 0.39sec, #0
0013 and 0106: 54 matches, 1.58sec, #1
0072 and 0106: 18 matches, 0.38sec, #0
0073 and 0106: 15 matches, 0.34sec, #0
0013 and 0106: [13/54], H[7], 0.72sec
0048 and 0106: 54 matches, 1.88sec, #2
0074 and 0106: 14 matches, 0.34sec, #0
0075 and 0106: 16 matches, 0.34sec, #0
0048 and 0106: [13/54], H[7], 0.53sec
0076 and 0106: 15 matches, 0.35sec, #0
0077 and 0106: 20 matches, 0.34sec, #0
0014 and 0106: 62 matches, 1.40sec, #1
0078 and 0106: 25 matches, 0.34sec, #0
0014 and 0106: [14/62], H[7], 1.11sec
0078 and 0106: [12/25], H[5], 1.44sec
0049 and 0106: 42 matches, 2.69sec, #2
0079 and 0106: 29 matches, 0.38sec, #0
0079 and 0106: [13/29], H[8], 0.57sec
0049 and 0106: [12/42], H[7], 0.76sec
0080 and 0106: 28 matches, 0.33sec, #0
0080 and 0106: [12/28], H[6], 1.73sec
0081 and 0106: 29 matches, 0.34sec, #0
0081 and 0106: [13/29], H[8], 0.15sec
0085 and 0106: 64 matches, 4.36sec, #1
0082 and 0106: 29 matches, 0.34sec, #0
0085 and 0106: [12/64], H[7], 0.53sec
0082 and 0106: [11/29], H[5], 1.76sec
0050 and 0106: 36 matches, 4.70sec, #2
0083 and 0106: 28 matches, 0.30sec, #0
0050 and 0106: [10/36], H[5], 0.59sec
0083 and 0106: [13/28], H[7], 1.44sec
0084 and 0106: 37 matches, 0.37sec, #0
0086 and 0106: 53 matches, 3.51sec, #1
0086 and 0106: [14/53], H[8], 1.33sec
0084 and 0106: [12/37], H[6], 1.51sec
0095 and 0106: 46 matches, 0.36sec, #0
0095 and 0106: [23/46], H[11], 0.16sec
0096 and 0106: 57 matches, 0.36sec, #0
0096 and 0106: [32/57], H[5], 0.20sec
0087 and 0106: 54 matches, 1.55sec, #1
0097 and 0106: 72 matches, 0.35sec, #0
0097 and 0106: [45/72], H[11], 0.05sec
0087 and 0106: [13/54], H[7], 0.33sec
0098 and 0106: 70 matches, 0.33sec, #0
0098 and 0106: [37/70], H[10], 0.53sec
0099 and 0106: 84 matches, 0.38sec, #0
0099 and 0106: [54/84], H[16], 0.11sec
0100 and 0106: 94 matches, 0.33sec, #0
0051 and 0106: 49 matches, 6.14sec, #2
0100 and 0106: [58/94], H[21], 0.04sec
0088 and 0106: 62 matches, 1.57sec, #1
0051 and 0106: [12/49], H[6], 0.24sec
0101 and 0106: 109 matches, 0.30sec, #0
0101 and 0106: [74/109], H[25], 0.10sec
0088 and 0106: [15/62], H[9], 0.33sec
0102 and 0106: 153 matches, 0.36sec, #0
0102 and 0106: [108/153], H[35], 0.02sec
0103 and 0106: 210 matches, 0.32sec, #0
0103 and 0106: [170/210], H[73], 0.01sec
0104 and 0106: 309 matches, 0.33sec, #0
0104 and 0106: [259/309], H[91], 0.01sec
0105 and 0106: 450 matches, 0.34sec, #0
0105 and 0106: [397/450], H[151], 0.01sec
0000 and 0107: 15 matches, 0.37sec, #0
0052 and 0106: 33 matches, 2.17sec, #2
0001 and 0107: 16 matches, 0.33sec, #0
0089 and 0106: 57 matches, 2.13sec, #1
0052 and 0106: [11/33], H[6], 0.30sec
0002 and 0107: 14 matches, 0.31sec, #0
0003 and 0107: 21 matches, 0.36sec, #0
0004 and 0107: 16 matches, 0.34sec, #0
0089 and 0106: [14/57], H[6], 1.19sec
0005 and 0107: 11 matches, 0.34sec, #0
0006 and 0107: 21 matches, 0.35sec, #0
0007 and 0107: 20 matches, 0.34sec, #0
0008 and 0107: 14 matches, 0.33sec, #0
0053 and 0106: 39 matches, 2.30sec, #2
0090 and 0106: 56 matches, 1.30sec, #1
0053 and 0106: [14/39], H[6], 0.28sec
0009 and 0107: 19 matches, 0.34sec, #0
0090 and 0106: [16/56], H[7], 0.25sec
0010 and 0107: 24 matches, 0.34sec, #0
0011 and 0107: 26 matches, 0.36sec, #0
0011 and 0107: [12/26], H[6], 2.47sec
0012 and 0107: 22 matches, 0.36sec, #0
0054 and 0106: 56 matches, 3.79sec, #2
0091 and 0106: 74 matches, 3.78sec, #1
0013 and 0107: 30 matches, 0.30sec, #0
0013 and 0107: [12/30], H[7], 0.41sec
0054 and 0106: [13/56], H[7], 0.52sec
0091 and 0106: [15/74], H[7], 0.49sec
0014 and 0107: 24 matches, 0.32sec, #0
0015 and 0107: 29 matches, 0.32sec, #0
0015 and 0107: [11/29], H[6], 2.02sec
0092 and 0106: 73 matches, 2.74sec, #1
0019 and 0107: 41 matches, 2.79sec, #2
0016 and 0107: 22 matches, 0.30sec, #0
0019 and 0107: [13/41], H[8], 0.17sec
0092 and 0106: [16/73], H[8], 0.28sec
0017 and 0107: 33 matches, 0.33sec, #0
0017 and 0107: [12/33], H[6], 2.93sec
0020 and 0107: 47 matches, 3.25sec, #2
0093 and 0106: 64 matches, 3.21sec, #1
0020 and 0107: [11/47], H[5], 0.18sec
0018 and 0107: 26 matches, 0.33sec, #0
0093 and 0106: [20/64], H[9], 0.39sec
0018 and 0107: [11/26], H[6], 2.45sec
0021 and 0107: 58 matches, 2.80sec, #2
0029 and 0107: 95 matches, 0.34sec, #0
0029 and 0107: [63/95], H[27], 0.02sec
0094 and 0106: 75 matches, 2.70sec, #1
0094 and 0106: [27/75], H[8], 0.17sec
0021 and 0107: [18/58], H[7], 0.35sec
0030 and 0107: 116 matches, 0.29sec, #0
0030 and 0107: [72/116], H[26], 0.05sec
0031 and 0107: 126 matches, 0.34sec, #0
0031 and 0107: [84/126], H[15], 0.05sec
0032 and 0107: 166 matches, 0.29sec, #0
0032 and 0107: [108/166], H[61], 0.04sec
0033 and 0107: 225 matches, 0.33sec, #0
0033 and 0107: [162/225], H[85], 0.01sec
0034 and 0107: 298 matches, 0.32sec, #0
0034 and 0107: [233/298], H[167], 0.01sec
0022 and 0107: 76 matches, 1.59sec, #2
0039 and 0107: 210 matches, 1.82sec, #1
0039 and 0107: [136/210], H[72], 0.01sec
0035 and 0107: 369 matches, 0.32sec, #0
0035 and 0107: [299/369], H[229], 0.01sec
0022 and 0107: [25/76], H[8], 0.36sec
0036 and 0107: 387 matches, 0.33sec, #0
0036 and 0107: [300/387], H[246], 0.04sec
0037 and 0107: 370 matches, 0.32sec, #0
0037 and 0107: [300/370], H[197], 0.01sec
0038 and 0107: 260 matches, 0.31sec, #0
0038 and 0107: [197/260], H[111], 0.03sec
0049 and 0107: 18 matches, 0.33sec, #0
0040 and 0107: 169 matches, 1.73sec, #1
0040 and 0107: [90/169], H[18], 0.05sec
0050 and 0107: 18 matches, 0.31sec, #0
0023 and 0107: 102 matches, 1.63sec, #2
0051 and 0107: 9 matches, 0.34sec, #0
0052 and 0107: 9 matches, 0.34sec, #0
0023 and 0107: [32/102], H[9], 0.76sec
0053 and 0107: 12 matches, 0.36sec, #0
0054 and 0107: 9 matches, 0.34sec, #0
0041 and 0107: 115 matches, 1.39sec, #1
0041 and 0107: [64/115], H[25], 0.15sec
0055 and 0107: 14 matches, 0.31sec, #0
0056 and 0107: 12 matches, 0.36sec, #0
0024 and 0107: 81 matches, 1.35sec, #2
0057 and 0107: 15 matches, 0.34sec, #0
0024 and 0107: [42/81], H[8], 0.38sec
0058 and 0107: 16 matches, 0.34sec, #0
0059 and 0107: 14 matches, 0.33sec, #0
0042 and 0107: 107 matches, 1.87sec, #1
0060 and 0107: 15 matches, 0.35sec, #0
0042 and 0107: [52/107], H[27], 0.19sec
0061 and 0107: 14 matches, 0.36sec, #0
0062 and 0107: 12 matches, 0.34sec, #0
0025 and 0107: 93 matches, 1.62sec, #2
0063 and 0107: 17 matches, 0.34sec, #0
0025 and 0107: [47/93], H[11], 0.39sec
0064 and 0107: 12 matches, 0.34sec, #0
0065 and 0107: 8 matches, 0.35sec, #0
0043 and 0107: 86 matches, 1.83sec, #1
0066 and 0107: 12 matches, 0.34sec, #0
0043 and 0107: [42/86], H[19], 0.14sec
0067 and 0107: 8 matches, 0.34sec, #0
0068 and 0107: 12 matches, 0.33sec, #0
0026 and 0107: 89 matches, 1.82sec, #2
0069 and 0107: 14 matches, 0.34sec, #0
0026 and 0107: [42/89], H[10], 0.39sec
0070 and 0107: 10 matches, 0.35sec, #0
0071 and 0107: 14 matches, 0.34sec, #0
0044 and 0107: 93 matches, 1.68sec, #1
0072 and 0107: 17 matches, 0.38sec, #0
0044 and 0107: [39/93], H[10], 0.53sec
0073 and 0107: 8 matches, 0.34sec, #0
0074 and 0107: 13 matches, 0.34sec, #0
0027 and 0107: 116 matches, 1.62sec, #2
0027 and 0107: [61/116], H[18], 0.15sec
0075 and 0107: 17 matches, 0.42sec, #0
0076 and 0107: 10 matches, 0.52sec, #0
0077 and 0107: 12 matches, 0.38sec, #0
0045 and 0107: 64 matches, 2.16sec, #1
0078 and 0107: 24 matches, 0.38sec, #0
0079 and 0107: 26 matches, 0.35sec, #0
0028 and 0107: 136 matches, 1.83sec, #2
0045 and 0107: [17/64], H[5], 0.43sec
0028 and 0107: [72/136], H[18], 0.23sec
0079 and 0107: [13/26], H[7], 0.62sec
0080 and 0107: 30 matches, 0.39sec, #0
0080 and 0107: [14/30], H[8], 2.16sec
0089 and 0107: 50 matches, 3.27sec, #2
0046 and 0107: 38 matches, 3.54sec, #1
0081 and 0107: 24 matches, 0.37sec, #0
0089 and 0107: [14/50], H[7], 0.25sec
0046 and 0107: [10/38], H[5], 0.23sec
0082 and 0107: 26 matches, 0.30sec, #0
0082 and 0107: [9/26], H[0], 1.35sec
0083 and 0107: 28 matches, 0.30sec, #0
0083 and 0107: [14/28], H[8], 0.70sec
0090 and 0107: 54 matches, 2.87sec, #2
0084 and 0107: 19 matches, 0.34sec, #0
0047 and 0107: 54 matches, 2.94sec, #1
0090 and 0107: [13/54], H[7], 0.29sec
0085 and 0107: 36 matches, 0.34sec, #0
0047 and 0107: [16/54], H[7], 0.28sec
0085 and 0107: [13/36], H[8], 2.04sec
0086 and 0107: 32 matches, 0.36sec, #0
0091 and 0107: 52 matches, 3.41sec, #2
0086 and 0107: [11/32], H[6], 1.55sec
0048 and 0107: 44 matches, 4.00sec, #1
0091 and 0107: [14/52], H[7], 0.80sec
0087 and 0107: 25 matches, 0.33sec, #0
0048 and 0107: [12/44], H[7], 0.63sec
0087 and 0107: [12/25], H[8], 0.72sec
0088 and 0107: 29 matches, 0.37sec, #0
0088 and 0107: [11/29], H[6], 1.65sec
0092 and 0107: 60 matches, 3.03sec, #2
0099 and 0107: 113 matches, 2.63sec, #1
0099 and 0107: [56/113], H[14], 0.06sec
0002 and 0108: 9 matches, 0.34sec, #0
0092 and 0107: [15/60], H[7], 0.24sec
0003 and 0108: 10 matches, 0.29sec, #0
0004 and 0108: 17 matches, 0.29sec, #0
0005 and 0108: 13 matches, 0.32sec, #0
0006 and 0108: 18 matches, 0.31sec, #0
0007 and 0108: 19 matches, 0.33sec, #0
0100 and 0107: 134 matches, 1.81sec, #1
0100 and 0107: [72/134], H[19], 0.06sec
0008 and 0108: 30 matches, 0.33sec, #0
0008 and 0108: [11/30], H[5], 1.01sec
0009 and 0108: 27 matches, 0.30sec, #0
0093 and 0107: 63 matches, 3.69sec, #2
0009 and 0108: [12/27], H[4], 0.85sec
0093 and 0107: [13/63], H[7], 0.49sec
0010 and 0108: 23 matches, 0.31sec, #0
0011 and 0108: 38 matches, 0.30sec, #0
0011 and 0108: [11/38], H[5], 0.91sec
0101 and 0107: 154 matches, 3.82sec, #1
0101 and 0107: [84/154], H[21], 0.05sec
0094 and 0107: 65 matches, 1.62sec, #2
0012 and 0108: 28 matches, 0.30sec, #0
0012 and 0108: [12/28], H[5], 0.72sec
0013 and 0108: 27 matches, 0.37sec, #0
0013 and 0108: [13/27], H[7], 0.49sec
0102 and 0107: 164 matches, 1.87sec, #1
0102 and 0107: [106/164], H[42], 0.01sec
0094 and 0107: [13/65], H[5], 1.82sec
0014 and 0108: 41 matches, 0.29sec, #0
0014 and 0108: [12/41], H[4], 2.21sec
0015 and 0108: 25 matches, 0.33sec, #0
0103 and 0107: 203 matches, 3.75sec, #1
0103 and 0107: [139/203], H[44], 0.06sec
0015 and 0108: [10/25], H[5], 1.15sec
0095 and 0107: 62 matches, 3.86sec, #2
0016 and 0108: 25 matches, 0.30sec, #0
0095 and 0107: [19/62], H[6], 0.65sec
0016 and 0108: [11/25], H[6], 2.30sec
0104 and 0107: 255 matches, 2.83sec, #1
0104 and 0107: [191/255], H[60], 0.03sec
0017 and 0108: 28 matches, 0.34sec, #0
0096 and 0107: 79 matches, 2.74sec, #2
0017 and 0108: [9/28], H[0], 1.05sec
0018 and 0108: 43 matches, 0.33sec, #0
0096 and 0107: [33/79], H[15], 0.88sec
0105 and 0107: 385 matches, 2.22sec, #1
0105 and 0107: [303/385], H[142], 0.09sec
0018 and 0108: [12/43], H[7], 1.54sec
0019 and 0108: 29 matches, 0.34sec, #0
